message,label
thankyou much call appreciate care,0
oh god happy see message day,0
mobile month u r entitled update latest colour mobile camera free call mobile update co free,1
u call,0
please call customer service representative freephone ampm guaranteed £ cash £ prize,1
call say coming today ok tell fool like ok,0
hey check da listed da,0
really dude friend im afraid,0
life mean lot love life love people life world call friend call world ge,0
tried contact offer new video phone anytime network min half price rental camcorder call reply delivery wed,1
dunno lei neva say,0
wot u wan na missy,0
gud ni dearslp welltake careswt dreamsmuah,0
datoday also forgot,0
yo gon na still stock tomorrowtoday im trying get dubsack,0
k go sleep well take rest,0
ok problem get taxi c ing tomorrow tuesday tuesday think r going cinema,0
good day toopray meremove teeth painful maintaining stuff,0
cool breeze bright sun fresh flower twittering bird waiting wish u goodmorning amp nice day,0
probably im almost gas get cash tomorrow,0
msg rajini come,0
night ended another day morning come special way may smile like sunny ray leaf worry blue blue bay,0
thing change sentence want concentrate educational career im leaving,0
gon na death im gon na leave note say robs fault avenge,0
ambrithmaduraimet u arun dha marrgeremembr,0
ok,0
yes thought thanks,0
usualiam fine happy amp well,0
fran decided go n e way im completely broke knackered got bout c u mrw love janx p dad fone credit,0
lol nah wasnt bad thanks good b home quite reality check hows ur day u anything website,0
going take bath ill place key window,0
fine remember,0
age hows abj,0
reach home call,0
u got person story,0
going join tomorrow,0
watching cartoon listening music amp eve go temple amp church u,0
nvm take ur time,0
im tired arguing week week want ill,0
winner valued network customer selected receivea £ prize reward claim call claim code kl valid hour,1
also remember get dobbys bowl car,0
customer service annoncement new year delivery waiting please call arrange delivery,1
shes borderline yeah whatever,0
thats one issue california okay snow manageable,0
machan go gym tomorrow wil come late goodnight,0
sound like something someone testing would sayy,0
call germany penny per minute call fixed line via access number prepayment direct access wwwtelediscountcouk,1
thought slide enough,0
chosen receive £ award pls call claim number collect award selected receive valued mobile customer,1
sent ur email id soon,0
wan early lei outside wun b home early neva mind,0
ü predict wat time üll finish buying,0
mostly like,0
im work please call,0
ill see swing bit got thing take care firsg,0
come around ltdecimalgt pm vikkyim otside nw il come tht time,0
good evening ttyl,0
winner valued network customer hvae selected receive £ reward collect call valid hour aclpm,1
didnt get anything da,0
oh phone phoned disconnected,0
ok wahala remember friend need,0
horrible gal sch stuff come u got mc,0
hi probably much fun get message thought id txt u co im bored james farting night,0
bangbabes ur order way u receive service msg download ur content u goto wap bangb tv ur mobile internetservice menu,1
today accept dayu accept brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply mean enemy,0
information ikea spelled cap yelling thought left sitting bed among mess came said going got home class please dont try bullshit make want listen less,0
im taking derek amp taylor walmart im back time youre done leave mouse desk ill text priscillas ready,0
ugh long day im exhausted want cuddle take nap,0
horrible bf v hungry,0
babe said hour almost internet,0
wat time liao still got,0
garbage bag egg jam bread hannaford wheat chex,0
im glad following dream,0
latest g still scrounge ammo want give new ak try,0
nojst change tat,0
vote wherever heart guide,0
dont plan staying night prolly wont back til late,0
designation software developer may get chennai,0
hello need posh bird chap user trial prod champneys put need address dob asap ta r,1
september,0
po de need job aha,0
aiyo u always c ex one dunno abt mei reply first time u reply fast lucky workin huh got bao ur sugardad ahgee,0
message brought gmw ltd connected,1
even friend priest call,0
let know change next hr even appendix age range however impossible chill let know hr,0
yes finished watching day life love,0
oh yeah clearly fault,0
u going ikea str aft dat,0
gr see message r u leaving congrats dear school wat r ur plan,0
thank god bed,0
thk ü got ta go home urself co ill b going shopping frens present,0
gas station go,0
msg r time passthey silently say thinking u right also making u think least moment gd ntswt drms shesil,0
tddnewsletteremccouk game thedailydraw dear helen dozen free game great prizeswith,1
said right giggle saw u would possibly first persondie nvq think much could,0
yeah able ill text im ready meet,0
get official england poly ringtone colour flag yer mobile tonight game text tone flag optout txt eng stop box wwx £,1
done,0
planning usually stop find hella weed smoke hella weed,0
sent score sophas secondary application school think thinking applying research cost also contact joke ogunrinde school one less expensive one,0
aight tomorrow around ltgt,0
ready big day tomorrow,0
board working fine issue overheating also reslove still software inst pending come around clock,0
congratulation ur awarded cd voucher gift guaranteed free entry wkly draw txt music tncs wwwldewcomwinppmxage,1
time thinkin goin,0
im arestaurant eating squid wan na dosomething late,0
u subscribed best mobile content service uk £ per day send stop helpline,1
gent trying contact last weekend draw show £ prize guaranteed call claim code k valid hr ppm,1
need say anything know outsider,0
petey boy whereare friendsare thekingshead come canlove nic,0
looking,0
yes one woman man please tell like dislike bed,0
little difficult simple way enter place,0
free entry £ weekly competition text word win tc wwwtxttowincouk,1
ur face test ltgt select number tell ur face astrology waiting quick reply,0
jay snickering tell x totally fucking chord speak,0
babe lost,0
gr new service live sex video chat mob see sexiest dirtiest girl live ur phone detail text horny cancel send stop,1
ok ill send ltdecimalgt ok,0
half year missed friendship,0
let ur heart ur compass ur mind ur map ur soul ur guide u never loose worldgnun sent via waysmscom,0
e admin building might b slightly earlier ill call u im reaching,0
hmmmy uncle informed he paying school directly pls buy food,0
u wana see,0
want kiss feel next,0
new mobile must go txt nokia collect todayfrom £ wwwtcbiz optout gbpmtmsg txtauction,1
yes glad made,0
december mobile mths entitled update latest colour camera mobile free call mobile update co free,1
hi customer loyalty offerthe new nokia mobile £ txtauction txt word start get tctxt tc pmtmsg,1
ok enjoy r u home,0
get opinion something first,0
lol would mom would fit tell whole family crazy terrible,0
neft transaction reference number ltgt r ltdecimalgt credited beneficiary account ltgt lttimegt ltgt,0
sac score big hundredhe set batsman,0
u secret admirer looking make contact ufind rreveal think ur specialcall,1
geeeee internet really bad today eh,0
early bird purchase yet,0
k fyi x ride early tomorrow morning he crashing place tonight,0
yup giving problem mayb ill jus leave,0
collect valentine weekend paris inc flight hotel £ prize guaranteed text paris wwwrtfsphostingcom,1
cthen thk shd b enuff still got conclusion n content pg n reference ill b da content pg n cover pg,0
thank meet monday,0
hello good week fancy drink something later,0
talking thats de wont,0
welcome select service added benefit call specially trained advisor free mobile dialling,1
finish meeting call,0
cool fun practicing making baby,0
dont necessarily expect done get back though im headin,0
well shes big surprise,0
aiyah wait lor u entertain hee,0
ok would b lovely u r sure think wot u want drinkin dancin eatin cinema u wot,0
could read love answered,0
meh thgt clash really ah dun mind dun seen lost weight gee,0
honeybee said im sweetest world god laughed amp said waitu havnt met person reading msg moral even god crack joke gmgngegn,0
pdatenow double min txts orange tariff latest motorola sonyericsson nokia bluetooth free call mobileupd calloptoutyhl,1
new year eve ok went party boyfriend si hey,0
youve already got flaky parent itsnot supposed child job support parentnot theyre ride age anyway im supposed support ive hurt unintentional hurt nonetheless,0
‘ thing ape u fight death keep something minute u let go thats,0
well ball time make call,0
must come later normally bathe da afternoon mah,0
private account statement show unredeemed sim point call identifier code expires,1
k ill sure get noon see whats,0
bad girl still remember,0
aight see bit,0
cool like swimming pool jacuzzi house,0
da vijay going talk jaya tv,0
getting back home,0
ah poop look like ill prob send laptop get fixed cuz gpu problem,0
oh ok prob,0
u ever get song stuck head reason wont go away til u listen like time,0
zoe hit im fucking shitin il defo try hardest cum morow luv u million lekdog,0
sent maga money yesterday oh,0
id check there like bowl worth left,0
yeah ill leave maybe ish,0
sunshine quiz win super sony dvd recorder canname capital australia text mquiz b,1
